id,public_id,name,SMILES,InDomain
20689,FDB020681,Stipuleanoside R2,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C7O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20690,FDB020682,Tarasaponin I,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OCC(O)C(O)C7O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
20691,FDB020683,Tarasaponin II,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
20692,FDB020684,28-Glucuronyloleanolic acid 3-[galactosyl-(1->3)-glucoside],CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(C(O)C(O)C1O)C(O)=O,TRUE
20694,FDB020686,Elatoside D,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20695,FDB020687,28-Glucosyloleanolic acid 3-[rhamnosyl-(1->2)-galactosyl-(1->3)-glucuronide],CC1OC(OC2C(O)C(O)C(OC2OC2C(O)C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)C)OC(C2O)C(O)=O)C(O)=O)C(O)C(O)C1O,TRUE
20696,FDB020688,Oleanolic acid 3-[rhamnosyl-(1->4)-glucosyl-(1->6)-glucoside],CC1OC(OC2C(O)C(O)C(OCC3OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(CCC65C)C(O)=O)C4(C)C)C(O)C(O)C3O)OC2CO)C(O)C(O)C1O,TRUE
20697,FDB020689,Myricetin 3-robinobioside,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C(O)=C3)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
20709,FDB020701,Capsicoside D,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(OC3OCC(O)C(O)C3O)C2OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,TRUE
20710,FDB020702,Protodegalactotigonin,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(OC3OCC(O)C(O)C3O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,TRUE
20719,FDB020711,Phytolaccoside D2,COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,TRUE
20720,FDB020712,Phytolaccoside F,COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,TRUE
20723,FDB020715,Deltoside,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(COC2OC(CO)C(O)C(O)C2O)CO1,TRUE
20752,FDB020744,7-Pentacosanone,CCCCCCCCCCCCCCCCCCC(=O)CCCCCC,TRUE
20793,FDB020785,Arjunolic acid 3-glucoside,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,TRUE
20794,FDB020786,Mabiogenin 3-[rhamnosyl-(1->6)-[glucosyl-(1->2)]-glucoside],[H][C@@]12C(=O)O[C@H](CC=C(C)C)[C@]1(C)O[C@H](O)[C@]1(C)[C@]2([H])CCC2[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C,TRUE
20795,FDB020787,Mabiogenin 3-[rhamnosyl-(1->6)-glucoside],[H][C@@]12C(=O)O[C@H](CC=C(C)C)[C@]1(C)O[C@H](O)[C@]1(C)[C@]2([H])CCC2[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C,TRUE
20797,FDB020789,Helianthoside A,CC1OC(OC2C(C)OC(OC3C(O)C(COC4OCC(O)C(O)C4O)OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(O)CC65C)C(O)=O)C4(C)C)C3O)C(O)C2O)C(O)C(O)C1O,TRUE
20801,FDB020793,Melongoside M,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(C)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C2OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20802,FDB020794,Melongoside K,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20803,FDB020795,Melongoside F,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
20805,FDB020797,Capsicoside C3,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20806,FDB020798,Medicoside F,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20807,FDB020799,Medicoside E,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20813,FDB020805,Talinumoside I,COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20814,FDB020806,Capsicoside E1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
20815,FDB020807,Capsicoside A1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
20816,FDB020808,Capsicoside B1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
20817,FDB020809,Capsicoside C2,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20818,FDB020810,Capsicoside A2,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
20819,FDB020811,Capsicoside B2,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20821,FDB020813,Melongoside E,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
20822,FDB020814,Melongoside G,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
20823,FDB020815,Melongoside L,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(C)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C2OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
20826,FDB020818,Matesaponin 3,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC34C)C2C1C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
20837,FDB020829,Laurolitsine,COC1=C(O)C=C2CC3NCCC4=CC(O)=C(OC)C(C2=C1)=C34,TRUE
20848,FDB020840,"1,20-Eicosanediol",OCCCCCCCCCCCCCCCCCCCCO,TRUE
20849,FDB020841,"1,17-Heptadecanediol",OCCCCCCCCCCCCCCCCCO,TRUE
20851,FDB020843,Sophorotriose,OCC1OC(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O,TRUE
20854,FDB020846,(-)-Morphine,CN1CCC23C4OC5=C(O)C=CC(CC1C2C=CC4O)=C35,TRUE
20871,FDB020863,Vulgarolide,CC12CCC(O)OC1C1OC(=O)C(=C)C1CCC(=O)C2,TRUE
20879,FDB020871,7-Methyl-2-benzofurancarboxaldehyde,CC1=C2OC(C=O)=CC2=CC=C1,TRUE
20889,FDB020881,Momordin Ia,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(O)=O)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,TRUE
20891,FDB020883,Calenduloside G methyl ester,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(O)=O)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,TRUE
20894,FDB020886,Momordin IIa,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,TRUE
20895,FDB020887,Momordin Ie,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
20896,FDB020888,Calenduloside H methyl ester,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,TRUE
20898,FDB020890,Hemsloside Ma 2,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
20902,FDB020894,Isoacteoside,CC1OC(OC2C(O)C(COC(=O)\C=C\C3=CC(O)=C(O)C=C3)OC(OCCC3=CC(O)=C(O)C=C3)C2O)C(O)C(O)C1O,TRUE
20920,FDB020912,Lucyoside N,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(CC1O)C(O)=O,TRUE
20993,FDB020985,Persin,CCCCC\C=C/C\C=C/CCCCCCCC(=O)CC(O)COC(C)=O,TRUE
21025,FDB021017,Gitogenin 3-[glucosyl-(1->2)-glucosyl-(1->4)-galactoside],CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
21030,FDB021022,Corchorosol A,CC1OC(CC(O)C1O)OC1CCC2(CO)C3CCC4(C)C(CCC4(O)C3CCC2(O)C1)C1=CC(=O)OC1,TRUE
21041,FDB021033,Isochinomin,COC1=C(C2OC(CO)C(O)C(O)C2O)C2=C(C(O)=C1)C(=O)C1=C(O2)C=C(O)C(O)=C1,TRUE
21045,FDB021037,7-Hydroxyaloin B,OCC1OC(C(O)C(O)C1O)C1C2=C(C(O)=C(O)C=C2)C(=O)C2=C1C=C(CO)C=C2O,TRUE
21074,FDB021066,1-O-Sinapoylglucose,COC1=CC(\C=C\C(=O)OC2OC(CO)C(O)C(O)C2O)=CC(OC)=C1O,TRUE
21103,FDB021095,Edulisin IV,CCC(=O)OC1C(OC2=C1C1=C(C=C2)C=CC(=O)O1)C(C)(C)OC(C)=O,TRUE
21104,FDB021096,Edulisin III,CCC(C)C(=O)OC1C(OC2=C1C1=C(C=C2)C=CC(=O)O1)C(C)(C)OC(C)=O,TRUE
21105,FDB021097,Edulisin V,CCC(C)C(=O)OC1C(OC2=C1C1=C(C=C2)C=CC(=O)O1)C(C)(C)OC(=O)C(\C)=C/C,TRUE
21127,FDB021119,Dibutyl decanedioate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,TRUE
21129,FDB021121,b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-L-arabinose,CC1OC(OC2C(O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,TRUE
21130,FDB021122,a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)OCC(O)C2O)C(O)C(O)C1O,TRUE
21134,FDB021126,b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-D-fucose,CC1OC(O)C(OC2OC(C)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)C1O,TRUE
21140,FDB021132,Amaranthussaponin III,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(=C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)C)OC(C2O)C(O)=O)C(O)C(O)C1O,TRUE
21143,FDB021135,Cucurbitacide E,CC(C)(O)\C=C\C(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,TRUE
21144,FDB021136,Ursolic acid 3-[glucosyl-(1->4)-xyloside],C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,TRUE
21148,FDB021140,Amaranthussaponin I,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)C)OC(C2O)C(O)=O)C(O)C(O)C1O,TRUE
21153,FDB021145,ent-Epicatechin-(4alpha->6)-ent-epicatechin,OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C=C(O)C(C1C(O)C(OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C2O,TRUE
21171,FDB021163,(2S)-2-Butanol O-[b-D-Apiofuranosyl-(1->6)-b-D-glucopyranoside],CCC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,TRUE
21178,FDB021170,"ent-Epicatechin-(4alpha->8)-ent-epicatechin 3,3'-digallate",OC1=CC(O)=C2C(C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC2=C1)C1=CC=C(O)C(O)=C1)C1=C2OC(C(CC2=C(O)C=C1O)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1,TRUE
21236,FDB021228,"(2S,4S)-Monatin",NC(CC(O)(CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O,TRUE
21242,FDB021234,Cinnamyl propionate,CCC(=O)OC\C=C/C1=CC=CC=C1,TRUE
21243,FDB021235,Cinnamyl butyrate,CCCC(=O)OC\C=C/C1=CC=CC=C1,TRUE
21244,FDB021236,Cinnamyl isobutyrate,CC(C)C(=O)OC\C=C/C1=CC=CC=C1,TRUE
21245,FDB021237,Cinnamyl isovalerate,CC(C)CC(=O)OC\C=C/C1=CC=CC=C1,TRUE
21254,FDB021246,(Dimethoxymethyl)benzene,COC(OC)C1=CC=CC=C1,TRUE
21278,FDB021270,Elatoside G,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,TRUE
21283,FDB021275,Amaranthussaponin II,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)C=O)OC(C2O)C(O)=O)C(O)C(O)C1O,TRUE
21284,FDB021276,Lucyoside K,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C=O)C5CCC34C)C2C1)C(O)=O,TRUE
21285,FDB021277,Smilanippin A,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
21287,FDB021279,Elatoside H,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
21289,FDB021281,Quercetin 3-beta-laminaribioside,OCC1OC(OC2C(O)C(CO)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C2O)C(O)C(O)C1O,TRUE
21324,FDB021315,Isorhamnetin 3-beta-laminaribioside,COC1=C(O)C=CC(=C1)C1=C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,TRUE
21326,FDB021317,6''-Acetylliquiritin,CC(=O)OCC1OC(OC2=CC=C(C=C2)C2CC(=O)C3=C(O2)C=C(O)C=C3)C(O)C(O)C1O,TRUE
21372,FDB021363,Taxifolin 3-arabinoside,OC[C@@H]1O[C@@H](OC2C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O,TRUE
21412,FDB021403,"[(3,7-Dimethyl-6-octenyl)oxy]acetaldehyde",CC(CCOCC=O)CCC=C(C)C,TRUE
21450,FDB021441,1-Tritriacontanol,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,TRUE
21451,FDB021442,Tritriacontyl octacosanoate,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC,TRUE
21453,FDB021444,"4-(3,4-Methylenedioxyphenyl)-2-butanone",CC(=O)CCC1=CC2=C(OCO2)C=C1,TRUE
21454,FDB021445,3-Benzyl-4-heptanone,CCCC(=O)C(CC)CC1=CC=CC=C1,TRUE
21459,FDB021450,Benzyl formate,O=COCC1=CC=CC=C1,TRUE
21463,FDB021454,Fagopyritol B1,OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
21464,FDB021455,D-Pinitol 2-O-alpha-D-Galactopyranosyl,COC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,TRUE
21466,FDB021457,Gellan gum,[TeH+],TRUE
21481,FDB021472,1-Deoxy-D-glucitol,CC(O)C(O)C(O)C(O)CO,TRUE
21483,FDB021474,2-Acetyl-3-methylthiophene,CC(=O)C1=C(C)C=CS1,TRUE
21488,FDB021479,3'-Methylcatechin,COC1=C(O)C=CC(=C1)[C@H]1OC2=C(C[C@@H]1O)C(O)=CC(O)=C2,TRUE
21491,FDB021482,Na-Formyl-1-methyl-b-carboline,CC1=C2NC3=CC=CC=C3C2=CC=N1,TRUE
21494,FDB021485,(S)-2-Methyl-1-butanol O-beta-D-Glucopyranoside,CCC(C)COC1OC(CO)C(O)C(O)C1O,TRUE
21495,FDB021486,Isopentyl gentiobioside,CC(C)CCOC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
21496,FDB021487,Isopropyl apiosylglucoside,CC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,TRUE
21556,FDB021547,Butyl heptanoate,CCCCCCC(=O)OCCCC,TRUE
21559,FDB021550,1-Deoxy-D-xylitol,CC(O)C(O)C(O)CO,TRUE
21773,FDB021629,Isorhamnetin 3-O-b-D-glucopyranoside,COC1=C(O)C=CC(=C1)C1=C(OC2OC(CO)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,TRUE
21784,FDB021640,Quercetin 3-alpha-D-galactoside,OCC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,TRUE
21785,FDB021641,"Tirucalla-7,24-dien-3-ol",CC(CCC=C(C)C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,TRUE
21790,FDB021646,Capsicoside C1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
21798,FDB021654,Meranzin,COC1=C(CC2OC2(C)C)C2=C(C=CC(=O)O2)C=C1,TRUE
21835,FDB021691,Luteolin 7-xyloside,OC1COC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C(O)=C2)C(O)C1O,TRUE
21852,FDB021708,Delphinidin 3-rhamnoside,CC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,TRUE
21860,FDB021716,Luteolin 7-gentiobioside,OCC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
21870,FDB021726,"11b,13-Dihydrolactucopicrin",CC1C2C(OC1=O)C1C(CO)=CC(=O)C1=C(C)CC2OC(=O)CC1=CC=C(O)C=C1,TRUE
21878,FDB021734,Delphinidin 3-(6"-acetylgalactoside),CC(=O)OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,TRUE
21879,FDB021735,Delphinidin 3-glucosylglucoside,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
21883,FDB021739,Taxifolin 3-glucoside,OCC1OC(OC2C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,TRUE
21886,FDB021742,Naringenin 4'-glucoside,OCC1OC(OC2=CC=C(C=C2)C2CC(=O)C3=C(O)C=C(O)C=C3O2)C(O)C(O)C1O,TRUE
21889,FDB021745,Myricetin 3-arabinofuranoside,OCC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C(O)=C2)C(O)C1O,TRUE
21890,FDB021746,"3,4',5,6,7,8-Hexahydroxyflavone",OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C(O)=C(O)C(O)=C2O,TRUE
21920,FDB021763,Methional diethyl acetal,CCOC(CCSC)OCC,TRUE
21933,FDB021776,Propyl levulinate,CCCOC(=O)CCC(C)=O,TRUE
21935,FDB021778,Chavicol glucoside,OCC1OC(OC2=CC=C(CC=C)C=C2)C(O)C(O)C1O,TRUE
21936,FDB021779,Diisobutyl adipate,CC(C)COC(=O)CCCCC(=O)OCC(C)C,TRUE
21944,FDB021787,alpha-D-Galactose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
21945,FDB021788,beta-D-Galactose,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
21946,FDB021789,alpha-Lactose,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,TRUE
21947,FDB021790,beta-Lactose,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,TRUE
21964,FDB021806,Adenosine monophosphate,NC1=C2N=CN(C3OC(COP(O)(O)=O)C(O)C3O)C2=NC=N1,TRUE
21975,FDB021817,ADP,NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3O)C2=NC=N1,TRUE
21982,FDB021824,Equol,OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1,TRUE
21989,FDB021831,"7Z,10Z,13Z,16Z,19Z-Docosapentaenoic acid",CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(O)=O,TRUE
21994,FDB021836,(¡À)-trans-Nerolidol,C\C(CCC=C)=C/CCC(C)(O)C=C,TRUE
21995,FDB021837,"(3S,6E)-Nerolidol",C\C(CCC=C)=C/CC[C@](C)(O)C=C,TRUE
21999,FDB021841,Dihydromyricetin 3-rhamnoside,CC1OC(OC2C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,TRUE
22006,FDB021848,(+)-Dihydrocarveol,C[C@H]1CC[C@@H](C[C@@H]1O)C(C)=C,TRUE
22014,FDB021853,trans-Geranic acid,CC(C)=CCCC(C)=CC(O)=O,TRUE
22015,FDB021854,3-Thujanone,CC(C)C12CC1C(C)C(=O)C2,TRUE
