id,public_id,name,SMILES,SMILES,InDomain
23418,FDB023255,(S)-3-Hydroxydodecanoyl-CoA,CCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23419,FDB023256,3-Oxododecanoyl-CoA,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23420,FDB023257,(S)-Hydroxydecanoyl-CoA,CCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C(O)[C@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C(O)[C@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23421,FDB023258,3-Oxodecanoyl-CoA,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23422,FDB023259,(S)-Hydroxyoctanoyl-CoA,[H][C@](O)(CCCCC)CC(=O)SCCNC(=O)CCNC(=O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C(O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,[H][C@](O)(CCCCC)CC(=O)SCCNC(=O)CCNC(=O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C(O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,FALSE
23423,FDB023260,3-Oxooctanoyl-CoA,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23424,FDB023261,(S)-Hydroxyhexanoyl-CoA,CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23425,FDB023262,3-Oxohexanoyl-CoA,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23426,FDB023263,trans-2-Hexenoyl-CoA,CCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,CCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,FALSE
23427,FDB023264,(2E)-Hexadecenoyl-CoA,CCCCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(=O)([O-])[O-])N1C=NC2=C1N=CN=C2N,CCCCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(=O)([O-])[O-])N1C=NC2=C1N=CN=C2N,FALSE
23428,FDB023265,(2E)-Tetradecenoyl-CoA,CCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,CCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,FALSE
23429,FDB023266,"8Z,11Z,14Z-Eicosatrienoyl-CoA",[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCCC=CCC=CCC=CCC=CCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@]([H])(C(O)[C@@]1([H])OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCCC=CCC=CCC=CCC=CCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@]([H])(C(O)[C@@]1([H])OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23430,FDB023267,Decenoyl-CoA,CCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23431,FDB023268,(2E)-Octenoyl-CoA,CCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23432,FDB023269,7-Methylinosine,CN1C=[N+](C2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=CN2,CN1C=[N+](C2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=CN2,FALSE
23433,FDB023270,"5Z,8Z,11Z,14Z-Eicosatetraenonyl-CoA",[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCC=CCC=CCC=CCC=CCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@]([H])(C(O)[C@@]1([H])OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCC=CCC=CCC=CCC=CCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@]([H])(C(O)[C@@]1([H])OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23434,FDB023271,"cis,cis-3,6-Dodecadienoyl-CoA",[H][C@]1(COP(O)(=O)OP(O)(=O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCC=CCCCCC)O[C@@]([H])(N2C=NC3=C2N=CN=C3N)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,[H][C@]1(COP(O)(=O)OP(O)(=O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCC=CCCCCC)O[C@@]([H])(N2C=NC3=C2N=CN=C3N)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,FALSE
23436,FDB023273,7a-Hydroxytestosterone,C[C@]12CCC3C(CCC4=C(O)C(=O)CC[C@]34C)C1CC[C@@H]2O,C[C@]12CCC3C(CCC4=C(O)C(=O)CC[C@]34C)C1CC[C@@H]2O,FALSE
23437,FDB023274,19-Oxotestosterone,[H][C@@]1(O)CC[C@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,[H][C@@]1(O)CC[C@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,FALSE
23438,FDB023275,4-Hydroxyphenylacetyl-CoA,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(=O)NCCC(=O)NCCSC(=O)CC1=CC=C(O)C=C1,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(=O)NCCC(=O)NCCSC(=O)CC1=CC=C(O)C=C1,FALSE
23439,FDB023276,beta-D-Fructose 6-phosphate,OC[C@@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,OC[C@@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,FALSE
23441,FDB023278,D-Glucuronic acid 1-phosphate,O[C@@H]1[C@@H](O)C(OP(O)(O)=O)O[C@@H]([C@H]1O)C(O)=O,O[C@@H]1[C@@H](O)C(OP(O)(O)=O)O[C@@H]([C@H]1O)C(O)=O,FALSE
23442,FDB023279,"3b,5a,6b-Cholestanetriol",[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)[C@@]2(O)C[C@@H](O)CC[C@]12C,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)[C@@]2(O)C[C@@H](O)CC[C@]12C,FALSE
23443,FDB023280,Pregnanediol,[H][C@@]12CC[C@H](CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2CC(O)(O)CC[C@]12C,[H][C@@]12CC[C@H](CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2CC(O)(O)CC[C@]12C,FALSE
23444,FDB023281,21-Hydroxypregnenolone,[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,FALSE
23445,FDB023282,11-Dehydrocorticosterone,[H][C@@]12CCC(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CCC(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,FALSE
23446,FDB023283,21-Deoxycortisol,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,TRUE
23447,FDB023284,11beta-Hydroxyprogesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,FALSE
23448,FDB023285,22beta-Hydroxycholesterol,[H][C@@]12CC[C@H]([C@H](C)[C@H](O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,[H][C@@]12CC[C@H]([C@H](C)[C@H](O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,FALSE
23449,FDB023286,Resolvin D5,[H][C@](O)(CC=CCC)C=CC=CCC=C\C=C\[C@@]([H])(O)C=CCCCC(O)=O,[H][C@](O)(CC=CCC)C=CC=CCC=C\C=C\[C@@]([H])(O)C=CCCCC(O)=O,FALSE
23450,FDB023287,L-Allothreonine,C[C@H](O)[C@H](N)C(O)=O,C[C@H](O)[C@H](N)C(O)=O,TRUE
23451,FDB023288,N6-Methyladenosine,CNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,FALSE
23453,FDB023290,Adipoyl-CoA,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCC(O)=O,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCC(O)=O,FALSE
23454,FDB023291,20-Hydroxy-PGF2a,[H][C@](O)(CCCCCO)C=CC1C(CC=CCCCC(O)=O)[C@@]([H])(O)C[C@@]1([H])O,[H][C@](O)(CCCCCO)C=CC1C(CC=CCCCC(O)=O)[C@@]([H])(O)C[C@@]1([H])O,FALSE
23455,FDB023292,Aerobactin,CC(=O)N(O)CCCC[C@H](NC(=O)CC(O)(CC(=O)N[C@@H](CCCCN(O)C(C)=O)C(O)=O)C(O)=O)C(O)=O,CC(=O)N(O)CCCC[C@H](NC(=O)CC(O)(CC(=O)N[C@@H](CCCCN(O)C(C)=O)C(O)=O)C(O)=O)C(O)=O,FALSE
23456,FDB023293,"5,6-Dihydroxyindole",OC1=C(O)C=C2C=CNC2=C1,OC1=C(O)C=C2C=CNC2=C1,FALSE
23457,FDB023294,3-Methoxy-4-hydroxyphenylglycolaldehyde,COC1=C(O)C=CC(=C1)C(O)C=O,COC1=C(O)C=CC(=C1)C(O)C=O,FALSE
23458,FDB023295,Gentisate aldehyde,OC1=CC(C=O)=C(O)C=C1,OC1=CC(C=O)=C(O)C=C1,FALSE
23459,FDB023296,Metanephrine,CNCC(O)C1=CC(OC)=C(O)C=C1,CNCC(O)C1=CC(OC)=C(O)C=C1,FALSE
23460,FDB023297,Leucodopachrome,OC(=O)[C@@H]1CC2=CC(O)=C(O)C=C2N1,OC(=O)[C@@H]1CC2=CC(O)=C(O)C=C2N1,FALSE
23461,FDB023298,Melanin,CC1=C2NC=C3C2=C(C2=CNC4=C(C)C(=O)C(=O)C3=C24)C(=O)C1=O,CC1=C2NC=C3C2=C(C2=CNC4=C(C)C(=O)C(=O)C3=C24)C(=O)C1=O,FALSE
23463,FDB023300,5-Hydroxykynurenamine,NCCC(=O)C1=C(N)C=CC(O)=C1,NCCC(=O)C1=C(N)C=CC(O)=C1,FALSE
23464,FDB023301,"4,6-Dihydroxyquinoline",OC1=CC2=C(O)C=CN=C2C=C1,OC1=CC2=C(O)C=CN=C2C=C1,FALSE
23465,FDB023302,Cinnavalininate,NC1=C(C(O)=O)C2=NC3=C(C=CC=C3OC2=CC1=O)C(O)=O,NC1=C(C(O)=O)C2=NC3=C(C=CC=C3OC2=CC1=O)C(O)=O,FALSE
23466,FDB023303,Anandamide,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO,FALSE
23467,FDB023304,6-Hydroxymelatonin,COC1=C(O)C=C2NC=C(CCNC(C)=O)C2=C1,COC1=C(O)C=C2NC=C(CCNC(C)=O)C2=C1,FALSE
23468,FDB023305,"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoic acid",NC1=C(C=CC=C1O)C(=O)CC(=O)C(O)=O,NC1=C(C=CC=C1O)C(=O)CC(=O)C(O)=O,FALSE
23469,FDB023306,Tuberculostearic acid,CCCCCCCCC(C)CCCCCCCCC(O)=O,CCCCCCCCC(C)CCCCCCCCC(O)=O,FALSE
23470,FDB023307,5-Hydroxy-N-formylkynurenine,NC(CC(=O)C1=C(NC=O)C=CC(O)=C1)C(O)=O,NC(CC(=O)C1=C(NC=O)C=CC(O)=C1)C(O)=O,FALSE
23471,FDB023308,"1-Benzyl-1,2,3,4-tetrahydroisoquinoline",C(C1NCCC2=CC=CC=C12)C1=CC=CC=C1,C(C1NCCC2=CC=CC=C12)C1=CC=CC=C1,FALSE
23472,FDB023309,Formylanthranilic acid,OC(=O)C1=CC=CC=C1NC=O,OC(=O)C1=CC=CC=C1NC=O,FALSE
23473,FDB023310,Indoxyl,OC1=CNC2=CC=CC=C12,OC1=CNC2=CC=CC=C12,FALSE
23474,FDB023311,5-Methoxytryptamine,COC1=CC2=C(NC=C2CCN)C=C1,COC1=CC2=C(NC=C2CCN)C=C1,FALSE
23475,FDB023312,5-Methoxyindoleacetate,COC1=CC2=C(NC=C2CC(O)=O)C=C1,COC1=CC2=C(NC=C2CC(O)=O)C=C1,FALSE
23476,FDB023313,Phosphonoacetate,OC(=O)CP(O)(O)=O,OC(=O)CP(O)(O)=O,FALSE
23477,FDB023314,Adenylylselenate,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)O[Se](O)(=O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)O[Se](O)(=O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,FALSE
23478,FDB023315,Selenohomocysteine,NC(CC[SeH])C(O)=O,NC(CC[SeH])C(O)=O,FALSE
23479,FDB023316,Selenocystine,NC(C[Se][Se]CC(N)C(O)=O)C(O)=O,NC(C[Se][Se]CC(N)C(O)=O)C(O)=O,FALSE
23480,FDB023317,Poly-gamma-D-glutamate,N[C@H](CCC(=O)N[C@H](CCC(=O)N[C@H](CCC(=O)N[C@H](CCC=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O,N[C@H](CCC(=O)N[C@H](CCC(=O)N[C@H](CCC(=O)N[C@H](CCC=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O,FALSE
23481,FDB023318,BOX B,CC1=C(C=C)C(=O)N\C1=C/C(N)=O,CC1=C(C=C)C(=O)N\C1=C/C(N)=O,FALSE
23482,FDB023319,BOX A,CC1=C(C=C)C(NC1=O)=CC(N)=O,CC1=C(C=C)C(NC1=O)=CC(N)=O,FALSE
23483,FDB023320,Dopamine 4-sulfate,NCCC1=CC=C(OS(O)(=O)=O)C(O)=C1,NCCC1=CC=C(OS(O)(=O)=O)C(O)=C1,FALSE
23484,FDB023321,Palmitelaidoyl-CoA,CCCCCC\C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCC\C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23485,FDB023322,L-Urobilinogen,CCC1C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(CC)C3C)N2)N1,CCC1C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(CC)C3C)N2)N1,FALSE
23486,FDB023323,D-Urobilinogen,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,FALSE
23487,FDB023324,L-Urobilin,CCC1C(CC2=NC(=CC3=C(CCC(O)=O)C(C)=C(CC4NC(=O)C(CC)C4C)N3)C(CCC(O)=O)=C2C)NC(=O)C1C,CCC1C(CC2=NC(=CC3=C(CCC(O)=O)C(C)=C(CC4NC(=O)C(CC)C4C)N3)C(CCC(O)=O)=C2C)NC(=O)C1C,FALSE
23488,FDB023325,I-Urobilin,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(N1)\C=C1/N=C(CC2NC(=O)C(CC)=C2C)C(C)=C1CCC(O)=O,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(N1)\C=C1/N=C(CC2NC(=O)C(CC)=C2C)C(C)=C1CCC(O)=O,FALSE
23489,FDB023326,D-Urobilin,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(N1)\C=C1/N=C(CC2NC(=O)C(C=C)=C2C)C(C)=C1CCC(O)=O,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(N1)\C=C1/N=C(CC2NC(=O)C(C=C)=C2C)C(C)=C1CCC(O)=O,FALSE
23490,FDB023327,Methylimidazole acetaldehyde,CN1C=NC(CC=O)=C1,CN1C=NC(CC=O)=C1,FALSE
23491,FDB023328,5-Hydroxyindoleacetylglycine,OC(=O)CNC(=O)CC1=CNC2=C1C=C(O)C=C2,OC(=O)CNC(=O)CC1=CNC2=C1C=C(O)C=C2,FALSE
23492,FDB023329,3-Methyldioxyindole,CC1(O)C(=O)NC2=CC=CC=C12,CC1(O)C(=O)NC2=CC=CC=C12,FALSE
23493,FDB023330,N1-Methyl-2-pyridone-5-carboxamide,CN1C=C(C=CC1=O)C(N)=O,CN1C=C(C=CC1=O)C(N)=O,FALSE
23494,FDB023331,N1-Methyl-4-pyridone-3-carboxamide,CN1C=CC(=O)C(=C1)C(N)=O,CN1C=CC(=O)C(=C1)C(N)=O,FALSE
23495,FDB023332,5-L-Glutamyl-taurine,N[C@@H](CCC(=O)NCCS(O)(=O)=O)C(O)=O,N[C@@H](CCC(=O)NCCS(O)(=O)=O)C(O)=O,FALSE
23496,FDB023333,"Vitamin K1 epoxide-1,4-diol",CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC12OC1(C)C(O)C1=CC=CC=C1C2O,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC12OC1(C)C(O)C1=CC=CC=C1C2O,FALSE
23497,FDB023334,L-alpha-Glutamyl-L-lysine,NCCCC[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,NCCCC[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,FALSE
23498,FDB023335,"3,3',4'5-Tetrahydroxystilbene",OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1,OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1,FALSE
23499,FDB023336,Biotinyl-5'-AMP,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OC(=O)CCCC[C@@H]2SCC3NC(=O)NC23)[C@@H](O)[C@H]1O,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OC(=O)CCCC[C@@H]2SCC3NC(=O)NC23)[C@@H](O)[C@H]1O,FALSE
23500,FDB023337,N-(o)-Hydroxyarginine,NC(CCC\N=C(/N)NO)C(O)=O,NC(CCC\N=C(/N)NO)C(O)=O,FALSE
23501,FDB023338,2-Oxoarginine,NC(N)=NCCCC(=O)C(O)=O,NC(N)=NCCCC(=O)C(O)=O,FALSE
23503,FDB023340,Pyrrole-2-carboxylic acid,OC(=O)C1=CC=CN1,OC(=O)C1=CC=CN1,FALSE
23504,FDB023341,12-Keto-leukotriene B4,[H][C@](O)(CCCC(O)=O)C=CC=CC=CC(=O)CC=CCCCCC,[H][C@](O)(CCCC(O)=O)C=CC=CC=CC(=O)CC=CCCCCC,FALSE
23505,FDB023342,Prostaglandin B2,[H][C@@](O)(CCCCC)C=CC1=C(CC=CCCCC(O)=O)C(=O)CC1,[H][C@@](O)(CCCCC)C=CC1=C(CC=CCCCC(O)=O)C(=O)CC1,FALSE
23506,FDB023343,delta-12-Prostaglandin J2,[H][C@](O)(CCCCC)CC=C1C(=O)C=C[C@]1([H])CC=CCCCC(O)=O,[H][C@](O)(CCCCC)CC=C1C(=O)C=C[C@]1([H])CC=CCCCC(O)=O,FALSE
23507,FDB023344,"13,14-Dihydro PGF2a",CCCCCC(O)CCC1C(O)CC(O)C1C\C=C\CCCC(O)=O,CCCCCC(O)CCC1C(O)CC(O)C1C\C=C\CCCC(O)=O,FALSE
23508,FDB023345,15-Keto-prostaglandin F2a,[H][C@]1(O)C[C@@]([H])(O)[C@]([H])(C=CC(=O)CCCCC)[C@@]1([H])CC=CCCCC(O)=O,[H][C@]1(O)C[C@@]([H])(O)[C@]([H])(C=CC(=O)CCCCC)[C@@]1([H])CC=CCCCC(O)=O,FALSE
23509,FDB023346,6-Ketoprostaglandin E1,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(O)=O,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(O)=O,FALSE
23510,FDB023347,11-Dehydro-thromboxane B2,CCCCC[C@H](O)\C=C\[C@H]1OC(=O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,CCCCC[C@H](O)\C=C\[C@H]1OC(=O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O,FALSE
23511,FDB023348,12(S)-HPETE,[H][C@@](CC=CCCCCC)(OO)C=CC=CCC=CCCCC(O)=O,[H][C@@](CC=CCCCCC)(OO)C=CC=CCC=CCCCC(O)=O,FALSE
23512,FDB023349,15(S)-HPETE,[H][C@@](CCCCC)(OO)C=CC=CCC=CCC=CCCCC(O)=O,[H][C@@](CCCCC)(OO)C=CC=CCC=CCC=CCCCC(O)=O,FALSE
