,,,,bitter,sweet,tasteless
FDB017700,Epigallocatechin,O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O,TRUE,0.980000019,0,0.02
FDB017705,Gallocatechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1,TRUE,0.980000019,0,0.02
FDB021135,Cucurbitacide E,CC(C)(O)\C=C\C(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,TRUE,0.980000019,0,0.02
FDB001442,(-)-Arctigenin,COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O)C(OC)=C2)C=C1OC,TRUE,0.970000029,0,0.02
FDB001901,Hulupone,CC(C)CC(=O)C1=C(O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,TRUE,0.970000029,0,0.02
FDB002800,"4',5,7-Trimethylapigenin",COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C=C(OC)C=C2O1,TRUE,0.970000029,0,0.02
FDB003038,Avocadene 1-acetate,CC(=O)OCC(O)CC(O)CCCCCCCCCCCC=C,TRUE,0.970000029,0,0.02
FDB004333,2-Propenyl glucosinolate,[H][C@]1(CO)O[C@@]([H])(SC(CC=C)=NOS(O)(=O)=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,TRUE,0.970000029,0,0.02
FDB011926,Physalin A,CC12OC(=O)C3(O)CCC4C(C(O)C=C5CC=CC(=O)C45C)C4(O)OC13C(C4=O)C1(C)CC2OC(=O)C1=C,TRUE,0.970000029,0,0.02
FDB011936,"3',4',5,7-Tetrahydroxyflavanone",OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC(O)=C(O)C=C1,TRUE,0.970000029,0,0.02
FDB012319,Sinigrin,OC[C@H]1O[C@@H](S\C(=N\OS(O)(=O)=O)CC=C)[C@H](O)[C@@H](O)[C@@H]1O,TRUE,0.970000029,0,0.02
FDB012322,Progoitrin,OCC1OC(S\C(CC(O)C=C)=N\OS(O)(=O)=O)C(O)C(O)C1O,TRUE,0.970000029,0,0.02
FDB013607,Xanthohumol D,COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC(O)C(C)=C)C(O)=C1,TRUE,0.970000029,0,0.02
FDB013635,Dehydrocyanaropicrin,OCC(=C)C(=O)OC1CC(=C)C2CC(=O)C(=C)C2C2OC(=O)C(=C)C12,TRUE,0.970000029,0,0.02
FDB014439,Tanacetin,CC12CCC3C(OC(=O)C3=C)C1(O)C(=C)CCC2O,TRUE,0.970000029,0,0.02
FDB018581,Physalin O,CC1C(=O)OC2CC1(C)C1C(=O)C3(O)OC11C2(C)OC(=O)C1(O)CCC1C3C(O)C=C2CC=CC(=O)C12C,TRUE,0.970000029,0,0.02
FDB001444,(-)-Arctiin,COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(OC)=C2)C=C1OC,TRUE,0.959999979,0,0.02
FDB004098,Dehydrocostus lactone,C=C1CCC2C1C1OC(=O)C(=C)C1CCC2=C,TRUE,0.959999979,0,0.02
FDB012239,"3,4',7-Trihydroxyflavone",OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2,TRUE,0.959999979,0,0.02
FDB014885,Picrocrocin,CC1=C(C=O)C(C)(C)CC(C1)OC1OC(CO)C(O)C(O)C1O,TRUE,0.959999979,0,0.02
FDB015383,Annuolide C,OC1CC2C(OC(=O)C2=C)C2C(CCC2=C)C1=C,TRUE,0.959999979,0,0.02
FDB005796,Satiomem,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,TRUE,0.949999988,0,0.02
FDB012542,Apterin,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1OC2=CC=C3C=CC(=O)OC3=C2C1O,TRUE,0.949999988,0,0.02
FDB012386,(Z)-Resveratrol,[H]\C(=C(/[H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,TRUE,0.939999998,0,0.02
FDB001956,Prehumulinic acid,CC(C)CCC(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O,TRUE,0.879999995,0,0.02
FDB008419,Sodium cyclamate,[Na+].OS(=O)(=O)NC1CCCCC1,TRUE,0,1,0.01
FDB012545,(±)-3-Methylpentanoic acid,CCC(C)CC(O)=O,TRUE,0,1,0.01
FDB008181,2-Methyl-3-phenyl-2-propenal,C\C(C=O)=C\C1=CC=CC=C1,TRUE,0.029999999,0.99000001,0.01
FDB020050,Pentyl formate,CCCCCOC=O,TRUE,0.02,0.99000001,0.01
FDB001116,D-Glucaric acid,OC(C(O)C(O)C(O)=O)C(O)C(O)=O,TRUE,0.01,0.99000001,0.01
FDB001160,Galacturonic acid,O[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,TRUE,0.01,0.99000001,0.01
FDB002930,2-Hexen-1-ol,CCC\C=C\CO,TRUE,0.01,0.99000001,0.01
FDB005959,Mannuronic acid,[H][C@@](O)(C=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C(O)=O,TRUE,0.01,0.99000001,0.01
FDB008229,"2,3-Pentanedione",CCC(=O)C(C)=O,TRUE,0.01,0.99000001,0.01
FDB012041,1-Hydroxy-2-propanone,CC(=O)CO,TRUE,0.01,0.99000001,0.01
FDB020358,Cinnamyl formate,O=COC\C=C/C1=CC=CC=C1,TRUE,0.01,0.99000001,0.01
FDB022169,Glucaric acid,O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O,TRUE,0.01,0.99000001,0.01
FDB023047,Iduronic acid,O[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(O)=O,TRUE,0.01,0.99000001,0.01
FDB001131,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,TRUE,0,0.99000001,0.01
FDB003157,4-Dodecyl-gamma-butyrolactone,CCCCCCCCCCCCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB003229,Methyl pentanoate,CCCCC(=O)OC,TRUE,0,0.99000001,0.01
FDB003715,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,TRUE,0,0.99000001,0.01
FDB005117,Glucosan,OC1C2COC(O2)C(O)C1O,TRUE,0,0.99000001,0.01
FDB008095,Methyl (E)-3-hexenoate,CC\C=C/CC(=O)OC,TRUE,0,0.99000001,0.01
FDB008127,2-Methylbutanal,CCC(C)C=O,TRUE,0,0.99000001,0.01
FDB008138,(±)-Dihydro-5-pentyl-2(3H)-furanone,CCCCCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB008344,(±)-Dihydro-5-octyl-2(3H)-furanone,CCCCCCCCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB008393,4-Hexyl-gamma-butyrolactone,CCCCCCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB012084,Methyl butyrate,CCCC(=O)OC,TRUE,0,0.99000001,0.01
FDB012150,Dambonitol,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](OC)[C@H]1O,TRUE,0,0.99000001,0.01
FDB017640,xi-5-Ethyldihydro-2(3H)-furanone,CCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB018063,(2R)-1-O-beta-D-Galactopyranosylglycerol,OCC(O)COC1OC(CO)C(O)C(O)C1O,TRUE,0,0.99000001,0.01
FDB020356,(±)-5-Heptyldihydro-2(3H)-furanone,CCCCCCCC1CCC(=O)O1,TRUE,0,0.99000001,0.01
FDB020369,Maltitoll,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,TRUE,0,0.99000001,0.01
FDB021237,Cinnamyl isovalerate,CC(C)CC(=O)OC\C=C/C1=CC=CC=C1,TRUE,0,0.99000001,0.01
FDB024079,Galactosylglycerol,OCC(O)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,TRUE,0,0.99000001,0.01
FDB012449,3-Methylbutyl formate,CC(C)CCOC=O,TRUE,0.01,0.980000019,0.01
FDB020545,Ethyl lactate,CCOC(=O)C(C)O,TRUE,0.01,0.980000019,0.01
FDB003244,2-Ethylbutanal,CCC(CC)C=O,TRUE,0,0.980000019,0.01
FDB004784,D-Perillaldehyde,[H][C@]1(CCC(C=O)=CC1)C(C)=C,TRUE,0,0.980000019,0.01
FDB013614,2-Methylpropyl phenylacetate,CC(C)COC(=O)CC1=CC=CC=C1,TRUE,0,0.980000019,0.01
FDB013838,(R)-Perillaldehyde,[H]C(=O)C1=CCC(CC1)C(C)=C,TRUE,0,0.980000019,0.01
FDB021450,Benzyl formate,O=COCC1=CC=CC=C1,TRUE,0.109999999,0.970000029,0.01
FDB008253,4-Phenyl-3-buten-2-ol,CC(O)\C=C/C1=CC=CC=C1,TRUE,0.07,0.970000029,0.01
FDB009379,"Ethylene oxide/propylene oxide copolymer (avg m w 9,760 - 13,200)",OCCO,TRUE,0.029999999,0.970000029,0.01
FDB010540,4-Vinylphenol,OC1=CC=C(C=C)C=C1,TRUE,0.029999999,0.970000029,0.01
FDB018298,beta-D-Xylopyranosyl-(1->5)-alpha-L-arabinofuranosyl-(1->3)-L-arabinose,OC1C(O)C(OC2C(O)COC(O)C2O)OC1COC1OCC(O)C(O)C1O,TRUE,0,0.970000029,0.01
FDB001325,Methyl 3-methylbutanoate,COC(=O)CC(C)C,TRUE,0.039999999,0.959999979,0.01
FDB008139,"1-Methyl-1,3-cyclohexadiene",CC1=CC=CCC1,TRUE,0.039999999,0.959999979,0.01
FDB014416,alpha-Terpineol,CC1=CCC(CC1)C(C)(C)O,TRUE,0.039999999,0.959999979,0.01
FDB014552,(R)-alpha-Terpineol,CC1=CC[C@@H](CC1)C(C)(C)O,TRUE,0.039999999,0.959999979,0.01
FDB015071,cis-3-Hexenyl lactate,CC\C=C/CCOC(=O)C(C)O,TRUE,0.029999999,0.959999979,0.01
FDB012546,Ethyl (±)-3-methylpentanoate,CCOC(=O)CC(C)CC,TRUE,0.07,0.949999988,0.01
FDB014484,alpha-Ionone,CC(=O)\C=C\C1C(C)=CCCC1(C)C,TRUE,0,0.949999988,0.01
FDB014487,"(R)-(E)-4,7-Megastigmadien-9-one",CC(=O)\C=C\[C@H]1C(C)=CCCC1(C)C,TRUE,0,0.949999988,0.01
FDB014845,alpha-Damascone,C\C=C/C(=O)C1C(C)=CCCC1(C)C,TRUE,0,0.949999988,0.01
FDB012443,"2,6-Dimethoxyphenol",COC1=CC=CC(OC)=C1O,TRUE,0.090000004,0.939999998,0.01
FDB008864,"3,4-Dimethoxybenzaldehyde",COC1=C(OC)C=C(C=O)C=C1,TRUE,0.039999999,0.939999998,0.01
FDB012844,Benzyl benzoate,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,TRUE,0.039999999,0.939999998,0.01
FDB013696,Isobutyl anthranilate,CC(C)COC(=O)C1=CC=CC=C1N,TRUE,0.039999999,0.939999998,0.01
FDB021163,(2S)-2-Butanol O-[b-D-Apiofuranosyl-(1->6)-b-D-glucopyranoside],CCC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,TRUE,0.01,0.939999998,0.01
FDB013040,Mubenin B,CC1OC(OC2COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(O)=O)C3(C)C)C(O)C2O)C(O)C(O)C1O,TRUE,0.159999996,0.930000007,0.01
FDB015469,beta-Ionone,CC(=O)\C=C\C1=C(C)CCCC1(C)C,TRUE,0.02,0.930000007,0.01
FDB111659,4-Hydroxystachydrine,[H]OC1C[C@H](C([O-])=O)[N+](C)(C)C1,TRUE,0.059999999,0.920000017,0.01
FDB003276,2-Methylpropyl formate,CC(C)COC=O,TRUE,0.07,0.910000026,0.01
FDB010873,1-(4-Methoxyphenyl)-2-propanone,COC1=CC=C(CC(C)=O)C=C1,TRUE,0.07,0.910000026,0.01
FDB016300,4-Methyl-2-phenyl-2-pentenal,CC(C)\C=C(/C=O)C1=CC=CC=C1,TRUE,0.039999999,0.910000026,0.01
FDB010552,3-(4-Methoxyphenyl)-2-propenal,COC1=CC=C(\C=C\C=O)C=C1,TRUE,0.159999996,0.860000014,0.01
FDB004023,DL-Aminobutyric acid,CCC(N)C(O)=O,TRUE,0.079999998,0.829999983,0.01
FDB012537,L-2-Aminobutanoic acid,CC[C@H](N)C(O)=O,TRUE,0.079999998,0.829999983,0.01
FDB012680,D-2-Aminobutanoic acid,CC[C@@H](N)C(O)=O,TRUE,0.079999998,0.829999983,0.01
FDB008099,(R)-Acetoin,C[C@@H](O)C(C)=O,TRUE,0.460000008,0.819999993,0.01
FDB011799,Acetoin,CC(O)C(C)=O,TRUE,0.460000008,0.819999993,0.01
FDB010881,Monosodium glutamate,[Na+].NC(CCC(O)=O)C([O-])=O,TRUE,0.01,0.810000002,0.01
FDB016076,Hydrogen chloride,Cl,TRUE,0.189999998,0.769999981,0.01
FDB001528,Geranylgeraniol,[H]\C(CO)=C(\C)CC\C([H])=C(/C)CC\C([H])=C(/C)CCC=C(C)C,TRUE,0.239999995,0.75999999,0.01
FDB008626,Arachisprenol 10,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CO,TRUE,0.239999995,0.75999999,0.01
FDB008627,Arachisprenol 11,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB008628,Arachisprenol 12,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C\CC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB013792,Geraniol,CC(C)=CCC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB014472,"(2E,7R,11R)-2-Phyten-1-ol",CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB014516,"(2E,6E)-Farnesol",CC(C)=CCC\C(C)=C\CC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB014608,Solanesol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CCC(C)=CCC\C(C)=C\CCC(C)=CCC\C(C)=C\CCC(C)=CCO,TRUE,0.239999995,0.75999999,0.01
FDB014760,"(2Z,6E)-Farnesol",CC(C)=CCC\C(C)=C\CC\C(C)=C/CO,TRUE,0.239999995,0.75999999,0.01
FDB014945,Nerol,CC(C)=CCC\C(C)=C/CO,TRUE,0.239999995,0.75999999,0.01
FDB023634,Dolichol-14,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO,TRUE,0.239999995,0.75999999,0.01
FDB001326,Ethyl isovalerate,CCOC(=O)CC(C)C,TRUE,0.330000013,0.680000007,0.01
FDB012551,2-Methylpropyl propanoate,CCC(=O)OCC(C)C,TRUE,0.330000013,0.680000007,0.01
FDB017152,Cyanidin 3-rhamnoside,CC1OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,TRUE,0.769999981,0.649999976,0.01
FDB017298,Pelargonidin 3-rhamnoside,CC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,TRUE,0.769999981,0.649999976,0.01
FDB021708,Delphinidin 3-rhamnoside,CC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,TRUE,0.769999981,0.649999976,0.01
FDB008739,Benzoic acid,OC(=O)C1=CC=CC=C1,TRUE,0.540000021,0.649999976,0.01
FDB001037,4-Aminobenzoic acid,NC1=CC=C(C=C1)C(O)=O,TRUE,0.529999971,0.49000001,0.01
FDB022725,m-Aminobenzoic acid,NC1=CC=CC(=C1)C(O)=O,TRUE,0.529999971,0.49000001,0.01
FDB012174,Urea,NC(N)=O,TRUE,0.409999996,0.379999995,0.01
FDB019725,Pyroligneous acid,CC(O)=O,TRUE,0.460000008,0.239999995,0.01
FDB003520,Phosphorus,P,TRUE,0.810000002,0.219999999,0.01
FDB012529,"2,3,4,5,6-Penta-O-acetyl-D-glucose",CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,TRUE,0.839999974,0.189999998,0.01
FDB002728,Isoeugenol,COC1=CC(\C=C\C)=CC=C1O,TRUE,0.74000001,0.189999998,0.01
FDB002729,(Z)-Isoeugenol,[H]\C(C)=C(/[H])C1=CC(OC)=C(O)C=C1,TRUE,0.74000001,0.189999998,0.01
FDB007475,Terpenene,CC(C)C1=CC=C(C)CC1,TRUE,0.860000014,0.170000002,0.01
FDB015968,gamma-Terpinene,CC(C)C1=CCC(C)=CC1,TRUE,0.899999976,0.159999996,0.01
FDB002603,Cyanidin 3-glucoside,OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,TRUE,0.949999988,0.150000006,0.01
FDB002748,Pelargonidin 3-glucoside,OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,TRUE,0.949999988,0.150000006,0.01
FDB007414,Cyanidin 3-O-alpha-L-galactoside,OC[C@@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)[C@@H]1O,TRUE,0.949999988,0.150000006,0.01
FDB017159,Cyanidin 3-galactoside,OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O,TRUE,0.949999988,0.150000006,0.01
FDB017191,Delphinidin 3-glucoside,OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,TRUE,0.949999988,0.150000006,0.01
FDB017202,Delphinidin 3-galactoside,OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O,TRUE,0.949999988,0.150000006,0.01
FDB000872,4-Methoxybenzaldehyde,COC1=CC=C(C=O)C=C1,TRUE,0.899999976,0.100000001,0.01
FDB000848,"3,5-Dihydroxybenzoic acid",OC(=O)C1=CC(O)=CC(O)=C1,TRUE,0.879999995,0.090000004,0.01
FDB002714,Malvidin 3-glucoside,COC1=CC(=CC(OC)=C1O)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TRUE,0.959999979,0.079999998,0.01
FDB017212,Malvidin 3-galactoside,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,TRUE,0.959999979,0.079999998,0.01
FDB000886,Mequinol,COC1=CC=C(O)C=C1,TRUE,0.839999974,0.079999998,0.01
FDB000897,Methyl anthranilate,COC(=O)C1=CC=CC=C1N,TRUE,0.949999988,0.07,0.01
FDB016180,Polysorbate 20,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,TRUE,0.930000007,0.07,0.01
FDB016183,Polysorbate 80,[H]C(COCCOC(=O)CCCCCCCCCCC)(OCCO)[C@@]1([H])OCC([H])(OCCO)[C@@]1([H])OCCO,TRUE,0.930000007,0.07,0.01
FDB018345,Mabioside A,[H][C@@]12C(=O)O[C@H](CC=C(C)C)[C@]1(C)O[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]1(C)[C@]2([H])CCC2[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C,TRUE,0.930000007,0.059999999,0.01
FDB020786,Mabiogenin 3-[rhamnosyl-(1->6)-[glucosyl-(1->2)]-glucoside],[H][C@@]12C(=O)O[C@H](CC=C(C)C)[C@]1(C)O[C@H](O)[C@]1(C)[C@]2([H])CCC2[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C,TRUE,0.930000007,0.059999999,0.01
FDB005571,Glutamyltyrosine,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,TRUE,0.889999986,0.059999999,0.01
FDB008815,Tamarindienal,CC(=O)\C=C\C(=O)C=O.OC(=C)\C=C\C(=O)C=O,TRUE,0.529999971,0.059999999,0.01
FDB020871,7-Methyl-2-benzofurancarboxaldehyde,CC1=C2OC(C=O)=CC2=CC=C1,TRUE,0.959999979,0.050000001,0.01
FDB003478,Cyclohexylamine,NC1CCCCC1,TRUE,0.930000007,0.050000001,0.01
FDB007441,6-O-Benzoyl-alpha-D-glucose,OC1OC(COC(=O)C2=CC=CC=C2)C(O)C(O)C1O,TRUE,0.829999983,0.050000001,0.01
FDB017864,Vacciniin,[H][C@@]1(O)O[C@]([H])(COC(=O)C2=CC=CC=C2)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,TRUE,0.829999983,0.050000001,0.01
FDB017865,D-Vacciniin,O[C@H]1O[C@H](COC(=O)C2=CC=CC=C2)[C@@H](O)[C@H](O)[C@H]1O,TRUE,0.829999983,0.050000001,0.01
FDB012468,Pyrazine,C1=CN=CC=N1,TRUE,0.980000019,0.039999999,0.01
FDB016262,"5,8-Dihydroxy-3-(4-hydroxybenzyl)-7-methoxy-4-chromanone",COC1=C(O)C2=C(C(O)=C1)C(=O)C(CC1=CC=C(O)C=C1)CO2,TRUE,0.970000029,0.039999999,0.01
FDB111854,Glutaminyltryptophan,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,TRUE,0.920000017,0.039999999,0.01
FDB111872,Glutamyltryptophan,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,TRUE,0.920000017,0.039999999,0.01
FDB012193,Calcium pantothenate,[Ca++].CC(C)(CO)C(O)C(=O)NCCC(O)=O.CC(C)(CO)C(O)C(=O)NCCC(O)=O,TRUE,0.899999976,0.039999999,0.01
FDB011194,2-Benzofurancarboxaldehyde,O=CC1=CC2=CC=CC=C2O1,TRUE,0.980000019,0.029999999,0.01
FDB002776,Aesculin,OCC1OC(OC2=C(O)C=C3OC(=O)C=CC3=C2)C(O)C(O)C1O,TRUE,0.970000029,0.029999999,0.01
FDB002777,Cichoriin,OCC1OC(OC2=C(O)C=C3C=CC(=O)OC3=C2)C(O)C(O)C1O,TRUE,0.970000029,0.029999999,0.01
FDB005403,Creatine,CN(CC(O)=O)C(N)=N,TRUE,0.970000029,0.029999999,0.01
FDB009067,D-Camphor,CC1(C)C2CCC1(C)C(=O)C2,TRUE,0.970000029,0.029999999,0.01
FDB012123,(±)-erythro-Isoleucine,CCC(C)C(N)C(O)=O,TRUE,0.970000029,0.029999999,0.01
FDB022117,L-Alloisoleucine,CC[C@@H](C)[C@H](N)C(O)=O,TRUE,0.970000029,0.029999999,0.01
FDB000899,(±)-Leucine,CC(C)CC(N)C(O)=O,TRUE,0.959999979,0.029999999,0.01
FDB111645,D-Leucine,CC(C)C[C@@H](N)C(O)=O,TRUE,0.959999979,0.029999999,0.01
FDB013399,Sulfur dioxide,O=S=O,TRUE,0.949999988,0.029999999,0.01
FDB023153,Pyrimidine,C1=CN=CN=C1,TRUE,0.970000029,0.02,0.01
FDB001496,Glucoputranjivin,CC(C)C(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=NOS([O-])(=O)=O,TRUE,0.949999988,0.02,0.01
FDB022757,Phenylpropanolamine,C[C@@H](N)[C@@H](O)C1=CC=CC=C1,TRUE,0.949999988,0.02,0.01
FDB112015,Phenylalanylglycine,N[C@@H](CC1=CC=CC=C1)C(=O)NCC(O)=O,TRUE,0.949999988,0.02,0.01
FDB018406,Ssioriside,COC1=CC(CC(CO)C(COC2OCC(O)C(O)C2O)CC2=CC(OC)=C(O)C(OC)=C2)=CC(OC)=C1O,TRUE,0.920000017,0.02,0.01
FDB016072,"(8S,8'S)-Secoisolariciresinol 9-xyloside",COC1=C(O)C=CC(CC(CO)C(COC2OCC(O)C(O)C2O)CC2=CC(OC)=C(O)C=C2)=C1,TRUE,0.870000005,0.02,0.01
FDB001521,Verbenalin,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@H]12,TRUE,0.99000001,0.01,0.01
FDB002766,Acacetin,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,TRUE,0.99000001,0.01,0.01
FDB005897,Santamarin,CC1=CC[C@@H](O)[C@]2(C)CC[C@@H]3[C@H](OC(=O)C3=C)[C@@H]12,TRUE,0.99000001,0.01,0.01
FDB006321,Nuzhenide,[H]\C(C)=C1/[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)OC=C(C(=O)OC)C1([H])CC(=O)OC[C@@]1([H])O[C@@]([H])(OCCC2=CC=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,TRUE,0.980000019,0.01,0.01
FDB012168,Scopolin,COC1=CC2=C(OC(=O)C=C2)C=C1OC1OC(CO)C(O)C(O)C1O,TRUE,0.980000019,0.01,0.01
FDB023373,Benzamide,NC(=O)C1=CC=CC=C1,TRUE,0.970000029,0.01,0.01
FDB006199,Cucurbitacin K,CC(C)(O)C(O)CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(=O)C(=O)C4(C)C)C3(C)C(=O)CC12C.CC(C)(O)C(O)CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,TRUE,0.74000001,0.01,0.01
FDB002087,Quinine,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,TRUE,1,0,0.01
FDB002141,(S)-Dicentrine,COC1=CC2=C(C=C1OC)C1=C3C(C2)N(C)CCC3=CC2=C1OCO2,TRUE,1,0,0.01
FDB002150,Floribundine,COC1=C(O)C=C2CCN(C)C3CC4=CC=CC=C4C1=C23,TRUE,1,0,0.01
